review_id,business_id
vjYlN3_JfAiFNN_xWEviVQ,oQ5CPRt0R3AzFvcjNOqB1w
uGyYy81ZvBuct63BxSzVEw,c5QMFe_yhgksThaR2a6rtg
50_IPMsBuclmeMme2r69Rw,MZW_eTFYFBvHYg5OFqDRCA
HyZBhczXTCRdnbtSAynHjw,1Efad30BdOeqqjX2d6P4sw
2y0kO-qVEeWWf6E7ju4DNQ,0hIXH9jMdHov1VrLC8ujUg
4FIySV5ppFRunDeb3kHgEw,GBTPC53ZrG1ZBY3DT8Mbcw
GBulzZrTA37U1SL5QncidA,-d8B04ueyxADRutlcHYewQ
4v7wVpcOZd0efEdGTs8djg,HCqmx4ENAZ76SAjoalj-MQ
TYoRNLqHUJsIfOU__74T_w,x7_p5O3ChQa7shdHCcLHZQ
PUMR-S9RhN_yY2BDVpYnCA,Gscb04_HRI-p_J2ABHVILA
M-MyZSoC8zvuUCYYv_DVdA,UNRqCfwvvcU7jdbvExbhDg
NhIsDlFQTpFwp2bG57r4ag,DytKODMqcvQ7MWA0NN2uNw
LFjBP5cFaeVo1bBMlpYaeA,U0ICWpbd1C0GD9SpIv3bSA
-IWc-wLVMKhF0Mf6DcwPzw,18eWJFJbXyR9j_5xfcRLYA
JCcGpZPUgeb375XpFrrb0A,2KIDQyTh-HzLxOUEDqtDBg
5ZlAXGWI-bgR3FFIcOonBw,OHzX-ZD9qyoeoxR8Z0dlIA
KgY9JB-sIZ63ELsTbBF-1w,Ma1-ObBgnDiC1IHS3xZ-hw
Vy_dfZn61oa5OA-pKnVCeA,0hIXH9jMdHov1VrLC8ujUg
KcB4yEiVp5ZTVXhg_fSfGA,_TANOcxwIOmQhk1mnXaj7w
2hBpIrKbPR3pxYSYeWxwog,F0AAzMdhv2RyjwHVned5bQ
5KSYV3dcUhUVPbNKt4xM4w,c3eWB489arZI26M8n4gAvw
Ti7J46p1h1iuFTKjaFGsSQ,kQRB8RNwd7cEMcURTS-I7A
4lAtSr8RlzVUMLximcTcgA,Bw0cpnfI-Y9QmjWzqS-oFg
uWRd1V0UzLp1Lv2A1U2Ijw,2x3wM06LEbaAR81AeKk44w
4AEXWgZYxRI01evrzMnuSw,IwqFmo-RJs15WvA8PVHFnA
_UPNgRFjS6ySUmc51C5llQ,QUxFneps0qX5S8XpEUnazg
mXod9B2PVZYlE7YI9Gq54w,i7syG2Gyr_qVPR1GwehzuA
qKdmkUiPawsxyQXutfS-KQ,yJ2ZRXx01eF40eRQFqIBeQ
4OzT8SccrHQOxOFFlWx2wQ,GBTPC53ZrG1ZBY3DT8Mbcw
9eG1jEwD8g_AlSIBNaJlQg,DVbsnj9WH8Qd5exQZ4SV7g
LPJ8dRU7rEzM0cdKCpXMkg,wHiPhPVuGnngEieDBMG00g
xjbe_hf8qiA8ca9oibc9LA,1JHPRGTHrrSIcKDGzsXddQ
LIx-hamEbXBmMQlDlgGRaA,18eWJFJbXyR9j_5xfcRLYA
uF-yk-0VoiRAZQ0xtcFjaw,GBTPC53ZrG1ZBY3DT8Mbcw
Brtjl5z5TkCWEEPsHKT2LA,F8yozE3NWnImNApHO347gQ
n6mlkFkOruNijR1ylR94GQ,u9XTeDl_If4U5Eixl6ys7g
PfIlStamoQYASaTEtjQBKg,2vAqYNN86VWXZiy2E96-TQ
tG86TlVR-V3VgQzqi78yDQ,w520vYWEpEYBf90rSr9NVA
jkHR06nAg_zc5t3sl05low,otQS34_MymijPTdNBoBdCw
j2BVrZmLhQ9SdtEcuyD1VQ,6mCsrUp9Vl4iXMbOxWtVjA
ELXBk8zlnDW4Vwf7SB5m9Q,GJnYFvk9kbM182bKMFSAvg
S7Ycn6lSFuhYLK_6caSAkw,GCUXKnSTI-pqwJokt7lTzQ
H86M2Iy9K188v_bMYhTSzw,oRZzKWdyMQld6N_y4UWkAg
V2-Gm2nIPxVVK50G5OgIUw,4FaYG9qKDpDyr68bKmaIEw
GxIuLS707QAXUon3eHDYwg,33JlrWf0kmHd2VzW58Wp0g
--uevI9dOuriKJFPrBJElQ,M2ZrrqseHE5xssUrOL0Gtg
KQkcNeELJJkbxuJgQu72Tg,6CsLAjWXFlLpErBZEmGQ5g
TE3gO-Shs5DzayyXXVc6xg,mUIBtlWNPD7sz3rGGWQ1RA
k1ELMX2ldxJeEJMQyvP7KA,dISs1oH_xeNAOOEcmJiGZQ
yulUa3ZqvMAq9Toqozm4Vg,oJ4ik-4PZe6gexxW-tSmsw
exdUHrucs3U7CEyG4pnXZA,10wt8eSXI_PZfl9dRIiWmg
cDOll7D7SpIW1msRmBPAYg,MFxRPt8-B2xTYmon3s84kg
RM-gGu5VRGCzd23ysbrPdw,p5OEYAsKeMjNKZI-gZiQrg
DBGkPiOWUfCtmlfbmRO0mw,9V0LMtO1riRw9-pUuG4NFg
B9kENj4Z1TaA4z49BXQahQ,HcEOK1WiOpHvhZtp7PkRmg
c6eoMSSx3nI_Dr19cIvXXA,Zi-F-YvyVOK0k5QD7lrLOg
LKXD9GUeSrlSAChRVA2E4g,9_m_iA3VAqGBJEW5XLc-5w
qb_M7Wi5Yyhlle4U01y7LQ,0z-unL2UdJn40PYiou2bnQ
8Il_dYG7PdjSveunVCGcRQ,UakVMT3xrpbFB2pHdxPjnw
jFT75w9e6Ekq56LUqbUlTg,pj8Y-5vfbRitnnm2xJFH9w
EoiQdk6A8So0IhXwjYHL5w,_T0cPZE2ZJOTTlYYKMP64Q
NlFFWrn7A_TrG8DLF_SfWg,0wQCEcpZ57TmTm6EmEDsIw
YtFCTrirFI5qYRCpuC6ykQ,PV-QIZ3ljjjFBBrBk6s3Gw
QxqvrScPFT4InUUSqfwogQ,VRGYwKE_Z77frm5NwLvJhw
SUjFGRh8nbgy7xGlbSc0Zw,Yl2iZQZ4EB7N2vnZDYqoIA
WvOucq7pB1kfj8yIBqFXAw,7KFWWjzHOSBl9HDVXkyusQ
gpp9jVcMqj1BscClVMpfeA,_aKr7POnacW_VizRKBpCiA
nIQNGtw1XejsG0xQ8me1rg,WLiqfxv_GhFFA5sm878a2w
RnwgT0y0hgennVJIFDqguQ,mcr1lAEdvGLMJhuPwI3I2A
DO9ZbsIZWLDtXp9-72mBBg,UCMSWPqzXjd7QHq7v8PJjQ
_S0_7CKLbq5mo1HACy4NOA,GBTPC53ZrG1ZBY3DT8Mbcw
a6P7O7s6L-EvXc04sFT9aw,_RwlMTw9uFeOkfX9Ctf1HA
_-ZwtZrO_xtPQBwMDeyfWQ,M0Cb0ufPxOSHSrZAKMmUmg
FtNbxhYXNTol8J7SppnIwQ,A0F-h3xJm_6gHDKcDQwSrQ
26r62DKdqs4oBzr6HvdkWw,hAmuto6UndVroyd_DaD-TA
6ka6yLrIDvIP5NWeli89Yg,CS_GzUYlEPa6QHTRY224wQ
HMMVw9xXON6f42jL3mW2vw,ltBBYdNzkeKdCNPDAsxwAA
0be9zwkCIwsla3YRyU-ncA,kZ3L75t_7EqE9kRS6bpWSA
TNs6f4RhzTm0f5xsAgb5Aw,MMRRS6YhVRx_iN5-JhMRYg
OqMTJmK4UbF7M4VTmEXNLA,MaYb7qMN6BomP1zQGj3Wjg
TrFFumeSVw9iEsbB33MzJw,9V0LMtO1riRw9-pUuG4NFg
nP5S1yK8Va1JPlWB-a_vfw,OINbC0rpDVJ5bfxt3LO9fw
rslZ_F8AKC7M2villYOmQQ,F8yozE3NWnImNApHO347gQ
cD40Ck1_FoKBFyIjU40CVA,pym7c6ZFEtmoH16xN2ApBg
586qSQc3gj-pbCCybCnUNA,qxDVtIq0EtvOtVKDwbYOiQ
VLOzszJftFlW6-CuRAy_4Q,xHdekRjTK93GR2AgtvrtgQ
UZmCNBn5d_3bO3a5OiGiOw,-cE9GrThz6HHn2zdpoqY_w
7Qd0X82QBNLEU7glaZ0OmA,TDKBPcViJQDMrdUm6a9XZA
SFyWiu5VIlSYHIKqGan4WQ,O6hY9yenifuRXrpc4TfgsQ
P3cOHlZkqQ-VQ5t4LwBMPw,oLc7k78_YcDMnMCdbC-h1A
jlBQ2s2K-2lcYoqZdTgSoQ,Gy5TizYcQwIEM1jm3ldNdA
b1EOL_C6TN6vFSrIhP_Q2w,o7cD_sDA-Evj3Oh0zeH9nQ
k0saXcjZBtwrAAEO3mr-kQ,6N9T23_iXkcOCh6boAXpIg
g-0Q0E7UrPsIMQu2L0sMuQ,oaboaRBUgGjbo2kfUIKDLQ
k4Ft-m9BZi9i47ECk66IUA,pym7c6ZFEtmoH16xN2ApBg
xBLuWr_q2vTg8WcU81IT0Q,UEgiQRvpAeaq-QyEvm7Ysw
lonLaQxyruKIVuxQ6rH62w,vOgQnvKbE4nMopFTjoL8Gg
_n6Yk_CWFSvADnKwDfI8ow,N1ZXhAVzOzbyCBPEXTaUUw
K09fFCGTQ8uSr_zjxoyK4g,5l67axuAa5EmEV3lLuSa1Q
xfyMAQ-mkrqcbww2k57Xjg,WQ832PDnsDshhbQFm83ISg
_zUOfzyjDyTEnfxqiLJtEQ,-2ke_JDOpgTZWqirMFjZcw
sCXH6IWTNha4fpxrTkO9Wg,MMRRS6YhVRx_iN5-JhMRYg
9hrHP6CQ6v4IZmlbX5FTVg,oaboaRBUgGjbo2kfUIKDLQ
m7Wxrm92EsCVAz76eZt-BQ,Q-prSTdggNlxAEFV88BZOw
goSSGl9w9m-j7nTeOjEbyQ,lEOxwatxwXaCi8lPUTFKRQ
btCyKoL461DuHxBZWBF_zw,jQBPO3rYkNwIaOdQS5ktgQ
wZX7uLNQ9p1ryKPITr33xw,vzvm7_QXEDaMTxMOKLBNyQ
t2R02buUwIJ3xfhMN0MLYA,XwnkfMUiyH-OsJXbmbOK5g
XVQ9HuLEUek_r6i1UqU64w,LnQRfj3pPz0369stRnwUWw
rP6_U3_WCkJFu1YB4pt5uQ,18eWJFJbXyR9j_5xfcRLYA
-6MSQNUfV6ItfdBqb5Eltg,w520vYWEpEYBf90rSr9NVA
SA2Zb0J7ib0l7EYD7wUSEA,2tg6sMQr9rrXVXmgrqBYmg
1ZBBwqfyBRZo5gEnaTpCFQ,pafrjSu3h0v0N8GR3ghNtQ
HhsCn0Zv1my4yC7ooNNmOQ,4fUok5d5vgdQEb1Bzzg0rA
wynFl4c8O9GRy6qAB59fBQ,IBl6b1zPNo36aqV4h7vQ_w
vffLMxt0tTFrCPS3dg-h6A,eiI6ur0iXBnVjxPqLZagcA
d8RGRK6Q9cIEWDTLnCDqBA,zMMSWTHxkLWYR359o-IuAg
K1l_CE8rMgU2q7fswtN02g,EpREWeEpmR8f1qLHzzF0AA
54h__NMNjzGMtUfxWr9N_w,ORL4JE6tz3rJxVqkdKfegA
WdExHOBXJDH1LodDHIDGOQ,b7V_5q22_eTeHlYzq1bpFw
LUteEW1f3yxBMa_z8wlQfg,vN6v8m4DO45Z4pp8yxxF_w
2qeje7dttkvREbccHev6Pg,7lwe7n-Yc-V9E_HfLAeylg
6QFgAOe0LOGDFfuCDs4m7g,5AOkxsg6UJQ_CoJTMBDUmQ
bGt_0e6qoo_jD-tDlAdlFw,mLUWI7YYwaqTWgmbjOXvKw
HhrkXqwIqh4XwU2OicuCUA,kZtl_NJjUnlIQgzFrBhXyQ
A7jdLtQVUIYCoBmN4QQ0DA,wxNrsZt7towVK4LgjjEo1g
fEq7AbUENPZlNhIjHr9NzQ,DNkz1z53dS2CUUWI1Skg2g
6l2aQUkaIbHvBk3HLnL2NA,lB6jIOb1UBATmdfot4KJew
hksbWo7kqAGbscw1i0k7zQ,nFSqTOt1LZSHQQKQsUZiKw
mx61qADWlacHjWMBt0Mfhg,aerbI0ICiEMIgeSUaLEpHw
65RXZs24O7Es2hxeLl2IOg,HbZDCqcp3wWEJ21M9sfTXw
JdS_yvey7Oj6zZa5elvJNA,_E0WPHfJEYmwOUCAj-Jq1A
sfiGXepXMHKOLNIDXjsPDw,71U7MxQEhwitJOm4CQpRwQ
SLoRRTFxBFLL3muT6E9v_w,2zocwC7qMq3LsivPn9Z-Eg
NDqDEIsaC9u_pMcNQnZhHg,71b0dSgq1XTYYYWs24Fhow
gbgvAuGzC_5p482sWLDaQQ,ARgidflSXPHj7uhK-Y7hwA
yS2c1UZ9wyxXHRzpiZlYtg,di5ihAL9VWoctHelY8kLTQ
R2M9qNXp3O5lxuBTF3jMWg,A2q7d-CBM2-81tVkmS4JMw
1OR23O0giNcxNbFAi4jgcg,DsKzHnkLKnxZTVsFpts4oA
2yJhK5SxX5Ye9VOqZGn13w,8-AIbFaP6GP9BwHZdclBog
BGSKura6JFC6UhUnQNCgsw,pSmOH4a3HNNpYM82J5ycLA
6aserk9E515Tkk6MrvFvSg,B-DiQpcSTJ7oMMnwzbAGTQ
VmtNCY8uhGz0lk1WC4MZDQ,US2-dEVvnOdde7Syi18TTw
A06hdyQdyT_7m9aRsq7tAw,_RwlMTw9uFeOkfX9Ctf1HA
r76JPJWn59tCPSw_4LmknQ,o7cD_sDA-Evj3Oh0zeH9nQ
LSV_FqBhazt_R4q-JOqbdQ,SheKIt6Z_h-yzbkU8yjoPA
hbcB_zdhEbVVVCbz6w8p7A,TfcpJBiFNnDaochnmp4M2Q
ePf4SVCauqSVD1ZPimA5Hg,oaboaRBUgGjbo2kfUIKDLQ
rotKQjv5KAQTGaaVlGd3zg,-i0nH5vp4oeoRpkVGfAQSA
jeHb2I5DsXl_4DX3BgHGBQ,F0AAzMdhv2RyjwHVned5bQ
-h5BUDRU6jFtWsdXerVXJA,UvBSMmsmtT4RABoKy2ZJeQ
fsykmHzKuQWhn4jibu_nCQ,hS6KNGCQVTYUdLb2edt58g
kjY_MUjbJvKooXBQ96hGXw,y44MbCvvtmg1FpkNGSWisw
pbXbIoZwe6cEihaYqbkSHw,zwTmOj4B_OVPMTMYijQiKg
G-4ZyvsY7M7qAHUqYJR82g,vN6v8m4DO45Z4pp8yxxF_w
DJ83egzI2_iIGvgxZnhbTw,hr1XaVzp6htS41LjwKjIbQ
bNZKNXPJFL1voZjkZsycBQ,_v_iFg_1a7nBBJVy8O02HQ
11u_gwOtj_imVEBEsdkXOw,GBTPC53ZrG1ZBY3DT8Mbcw
KGKJPTTXrgbElvXKilodRw,EpREWeEpmR8f1qLHzzF0AA
QfJKvCMrzNPMlhakfQBD-A,4_W5pstoN1166TGjjPOrMg
3I--zBb3ivAMYx_7500xUQ,nFjk0xVI9fNiVN__5g-m8Q
BcMSCBN7-PPWS_Dz1NbP3g,LdK6Tqr9-QK8eNezCUes9A
NpBDQVRLzF7GE9VA-vP8ew,WfPmZ9hp50ttugTVgfcPpA
V8QgWvnlmVwWglgv-IbnYg,Zx7n8mdt8OzLRXVzolXNhQ
Vhe2ZQxnF3BXwA7IBU0lbg,SNQ8sn7R9_e92GWKMCNSgg
h2it48zn386Kt34ZcuMIBw,oLc7k78_YcDMnMCdbC-h1A
XqKj9-Wdvu0IgfoYx291Og,zie_uvy3ln9rdTvA2e3gUg
7NI27NYXxGPJFp-tUgj8hg,2Q1R2OhBbAQ581vK_r7NhA
IjYGwF1nUUW6eb0LY33qKQ,M0r9lUn2gLFYgIwIfG8-bQ
bvyeW3j4m7EeOydTYkM9bg,yBebHQPEvz8OtYKUO45QCw
_Af7kZ69n7sI8kyIveW_mw,9KdfNHyH4LLxHZaNG_GimQ
MNn9u4LPLngyKDBaf36JXw,V7TaLZ5EB94hqRIZ1_xjGQ
nVC7bdUszEj4tqwy2YV4iQ,Yeef_hlUbSIRWog3dVortg
ovIgRv82v8JMD1fxDsomtw,uqXYVxIwoEsFFjEHBlMZQA
OtzJdwg1pq8z1XiuEMvNvw,O9W0Qs32RL5kU2_9oqZCKQ
GomgjcVyZ5BoDxxdh_lnjg,bmz4siaejdjs4_yS_mYW4A
BiNyfMS7mS7Hrdfvqd0SVw,pSmOH4a3HNNpYM82J5ycLA
QdWONKL5-0MqgiQDmGvZ6g,aZNiVR6oAMQX5__yGPvYsg
-MhQwixnGnUZvsqz2gr7rQ,wUnLSg_GKfEIQ5CQQ770_g
sNLntGHdSLf9MsH6nPG11w,Jn_F3hYqknRTepCg6om04Q
UTInIiR0dT4CyfnzAhoQcA,F8yozE3NWnImNApHO347gQ
-L_X6tYyNuJXTdsYnCsHBw,i-tDq8zC7ZmSqSbg_7oddA
BsxM-F-H6Rsq66R739BKxg,uoMWvXch6sWnI9FMsE_-Vg
l6hGLZsFZRx8U2-DOx3Q9A,GBTPC53ZrG1ZBY3DT8Mbcw
ivmOB7M1d6Z6BqSAyBS_NQ,64i1xdiU1Wvo1Cuu0erFGA
G3L5a6IWpQ2ue10grWqq_g,TDKBPcViJQDMrdUm6a9XZA
77NhVtdOyHnfjKXVG7YqmA,JroMBSRiVq1u8-KZVDZh7g
8Fz8Y9rvkcQWX5uchsLpoA,Edg22x3CZkIv0GUib2oEFA
kwUvMHrp0ZZ1PqLS-pOQqg,hEMNTKjcnhHxw9NRprl3Jw
QtaFFGkv5luki5FedORyLA,_8zIpeRbMVwwyuUngyuemA
T-UrHvbhfPUls_R1544K3w,7Diay8IQXxvUfSa9TwR34g
rNU_BxE8708rCxhHCPqeNg,fnO03-RX7UDC1TzXETWEsQ
WUJfweoJurjkzmkZ1C-ZGA,wJmyu7W1K9A_gE8Ed4Bc9w
btHrA_nXUceLqZRvymvXng,_v3DcLatG70adfYzWTd-CQ
dxqMtF2ufnsCkT9J3Ll9MA,H3JjbID9Zhukpqr9uupHAA
0oZ6IQDEAekrKeoRrHXvLQ,OHzX-ZD9qyoeoxR8Z0dlIA
d592VjT1Ivm_SxD0DFF_3w,5cpiSREZioyiHVHXJ9WRqA
tjq_Nk4aalCWH0DrZuzoEA,luXBhJkuhBAKNCjByulizA
djwn1UFo_mF13LVCHNLCIQ,yLIn3po-fKb0T3UIoJdiyQ
ih77YjpQvFnV3IoEOr4xzQ,S2Ho8yLxhKAa26pBAm6rxA
NCtkTCOSjZgj2hPSWhfkpw,J-ciDDEdIHMcChGIyKZnOg
wjt8C8Yz6RJDccP4SclaFg,VK5NEKDHnZG8YcAw2JpaWw
28fWpA_2vOy7oRBD5hyfEQ,-3AooxIkg38UyUdlz5oXdw
w4uEXoZutIdWDEEZjPmSGA,ymoEdJB5NE56sWw74uyX7A
qWFbRI8NaWm3W6PA3RkArA,MbzgGsMQpGyVrUJXi_Jw0Q
LD4tVhoQtwl_U15fP2sBEA,_PiS4MmBmQmkOoLmo1p31A
cBWXRQTV7GYN4t33tFcdTg,NT5S6JV5wPwKOd3s3Yh1zQ
Dn12A0jiukqwpn_UmDNZ8A,bjhCtlYHrkgA5Ku8l-rB3g
nVI5a76RX6h-WKCYrVOeWw,DsKzHnkLKnxZTVsFpts4oA
f9gcnXF1PLypHi81312Myw,zedtiorJSVxjpqMKdyp9TA
3vqZwA6riDbKLeZDnTvDGQ,MFxRPt8-B2xTYmon3s84kg
hIi2M0p3_MWjy1eK9--rOA,sophKEDc2rBDe-cuOaJDkA
QIvOH96hu3ZFS2Nx2cPuiQ,mQvRi0nm84Www71d4qOheQ
Sks7N9sLTMRNuho90cC-RQ,6mnotS2bl54IN7ofeoJqgQ
eljIi2P72vnShJexx5weBQ,DeVlppoc8dPBhOCPrm4wmg
1hso4WXSuEn-rUQdggJhXA,qXZooaeOrKHCrLHK99VHwg
Ln3YGygXZz8_fv0D1vT9DA,JomDoQafikclSVVCPkWjnA
5wi2VOHZpQ-z9wZkc7mKgA,Dv6RfXLYe1atjgz3Xf4GGw
MsRq9qsG5lGKEjybV1P-kw,35GCFtezJ3upyqGf-zJ8MA
sIiAytP19VouKvJ47Zmo4A,MaYb7qMN6BomP1zQGj3Wjg
AgDKpn7snaLZcqVn6PXh-g,jl3oJf5M2dI3F4n4weCT-A
HWM9UVYCqm53ESqJajcUaA,rE35KDAIC_nIAhurQCaCMA
gDzaKzwYqrEN-6PcvF_Eeg,ltBBYdNzkeKdCNPDAsxwAA
3JY3kSJwD0yXZ4LG9S7Ccg,g04aAvgol7IW8buqSbT4xA
FFQKIJUr3Kg_Zb7HxAKaOw,F7jNP74WiqPZILJXGPByQw
D5xPO1ELVZ1rLBIDAO4n1g,UhSVDwQFW6mKmaEA5OTU7A
jYneYqpdh06hAW2Lqg0nww,yJ2ZRXx01eF40eRQFqIBeQ
Ak94oMI25qcaCDwfzPpANg,OIES_WhdNux3PmvSuPM-8Q
B3BzvLvNSMkk8N-g2Lm2Tg,I1h0GRYp86eX-XqwVXsSGA
jxixRiRvt8VsJHPYPs6UFg,yE1raqkLX7OZsjmX3qKIKg
rUiGcvQ4LGWzz6UwGXFi7Q,Yz5g03DQDPFLSHMwTPoi6w
Qprk_b5tAJ_d1nVFtxlRpA,cwSlDlrmK1qlOWH9zDuNKQ
5sYONLT30CRbPgaVYf5Ksw,w9MojhsClMHHKK5pa8gcBw
iqc8lk9APGQ76_YsGBh0TA,Z5LGSHEYjCUtKwjKotCNqA
uYc70UnE0x2OnAP8TEbnaQ,ls4-Q1KYVP7L6H4eMTQx4w
lgFD_eczwq2guQQGCQEM_g,E3xBC7Bb6KRlZeqcY3bWtA
7DJp7mfHiRmg0nAEmpH8bQ,0zf4KKZqbqoxiuKzeZLDdg
FnsP3t-O5SCs_LPDul6g7A,Sw7qcWQ5_iOUjBZMhSxyOQ
yRvHNHrEof8vlIts8O8ZbA,py5aKmlTB2NarfsfcOpHOQ
OPbMMa7gKjjG3D34QxSvzg,G-zzByEfv2oqjcxYmPsjtA
XumX6JFEJ2HiexyxWr2grA,YUDcLokFMZOtyWAmVY3jwA
rXQ44E2sjS8CTE-5aj-UvQ,zwfN21b6gN2XGjNG6MYNzQ
g2vRN_MUU9R57m_wbEwH9A,g04aAvgol7IW8buqSbT4xA
hl7sde8a86Se-gen9k1L_w,pafrjSu3h0v0N8GR3ghNtQ
HdTUAwNaPQ_vzMiwVdsmiA,L7i_5DydYEKwPLfcDBRYDA
zT-GhkqVCn9KUk61h5HIpw,D9p7-HsY9llYP3BaCVg4DA
_rBa_uAecB4q4Swv9QW8hw,P_x9fEz8efemqOIV46S0tg
IStzKJFP9DQqnvcpPfVipQ,GqUv8rF5h3ZZFfj7S9tgyQ
4MvG7xHNUFi00B5oq6KtLw,jZy7m53Eud2cGOAPSum4fg
tKxhiCdNrfvLEd1LDELiPA,mzZ_WTb2zvyJMBkm84B-WA
JKMIwGYDEbrolIa-xPyBzQ,nl_La1sCrZG0xq0HNt4WsQ
P1sjvTti04VC-7teBtS4Gg,S2Ho8yLxhKAa26pBAm6rxA
dC7wgJ-qoAnduBIVfYFrOQ,Knd4u3v3I_6SbAzp_gbXaQ
KnBPXllA8m_Yd10P9TGmSg,OINbC0rpDVJ5bfxt3LO9fw
c_1Zmhi_1r1MQAdO2CiZKA,c7OfNRMIqAhtNOMEat3Rbg
61nl9mutLtL-2gKvQ4_z0g,d9vapPUlJCSSrltRRKO9ig
hDR19yLWk8QN-tG1iaTNPw,Gpf61fcPpeUgnG0aMEbhoQ
D6I2EiMgC7udP8KkV1iaDg,W4rgF_1eKzFZiGUOsgbGMA
C_361yK9O0pZZxWCBE55_Q,AEOd0wRdjeLIXb1usSp9hg
vOo7YFnJyAU1buRx6yMcKQ,u4SoM_ljOMxmuQ8GIr1m8A
IFTYlxf6X-j-V9xmRMUYDA,TfcpJBiFNnDaochnmp4M2Q
F_wkAIcPLX-PgpEI7-qeFA,cX1VH_vpqGoLrio4sV9xcA
4GMRnbB5fQ8DTyKNmdGDXg,VKBuUNM_9TGvle-Agq-bjg
sJn5FXLfSxae0cAcWwsBgA,adb1hOYICrJ1Ix8M0sRpbw
WucVv7LiIxQQO9vft32SjA,AY1SyySRyTnBwBdf7qfGxQ
Zd69ibppaL0jIMMTQxBKuw,XdcWCEhxUtBcSyn-DiidPw
IikBannjWg-uX1LhBTruWg,GBTPC53ZrG1ZBY3DT8Mbcw
cQp8iKUJUsUp4VshPY05gg,vN6v8m4DO45Z4pp8yxxF_w
LZeDm4zqFUvGnDFQse47gQ,0wQCEcpZ57TmTm6EmEDsIw
iwOV00HZskqjgCx63A91uA,KBsLYznLfnJEY3RIBUZe0Q
eLrzW2b-JGzbWackd1a6MA,Ph6-SNyEK_CIOzARiJhG6A
nKgXqI4jqm5pAUQtlFiQaw,0zH0l4Jbf-oove3cLvrFOg
Gz75IgW7hbPxwxOqUDRiOA,q39t6-a47CLf1RTyqu9CYg
RLrs5xYkjxvY03MmpLwv0Q,0NkRPv4QdGubH4xVD1DuNA
xKoM8dR0Eh3q2xxZvRd57w,ut6fi2W2YaipNOqvi7e0jw
aBiUMMVfe6YxxqxC3wHZKg,I2Yt74AzSQFfyQqgN7PSEg
pGulPICsqQfdAnula-V6jA,dNR-b-CsrFGYhMo9zLMrCw
SQz06629h3xYHKHEBSbvhA,9gObo5ltOMo6UgsaXaHPWA
FunGvsXi0skhktoglmZ1Rg,ompDR5sUDpoI6gnTldmneQ
azQNJ7Wxs4axo9APYrGEQg,GgcvRnt5_z3NEC0D6vNncQ
WDsT2zAPDz-Zt-QFggUWjw,hYonVJe6xzVBHHT2FLo4zg
c-eDYBANAeufl-cPT6Sevw,sdFJSq-EgmtplIwUamRwTQ
VnZk1HVpkb3Gs6Mqjfib1A,R07rb3FN2QoRIbB6r6HDxQ
EwkeL8nm4vug3htgi0ZbsQ,PzhPMkaNYiKDTHoTG0r8rw
1wvyWmZInYnTAkvyyvXmHg,jlgi2sLx5i6_t4mcODJW7A
DUiS6GaLQsr6SV8CG5NLEg,EDjEVzmoQVHzboFqC-M6Ew
eeJG4qQDD3yO2xx51KWH6g,niO5BJmsVDVqxQ47TZBoxw
nSy6jJtNg77sfi90xMUrZA,3y61A28PQDZ4weeeTRfIlA
jgwxcL2w447aKHRtG11Qww,RJPRi1pwocHNZr9ISz_P-A
syObOclQYALQbOo2tFC6xw,rViAhfKLKmwbhTKROM9m0w
qjKgiQRSIBv6M9Lxz4Skbg,bJAY2baMKSTlWRc-QZGopQ
v6VFMJjeIok0Pj_5h3KWEw,FYw5uf26ry8-MuPKD10z0Q
Hr1QfdNpv8V4MvKhUXbZNQ,QrO4-F28JK4mQLP3eDbQ0A
i00JC6UyruHexkshLdhpqQ,jxfAi7UDmtbhyPw7ZsfKVw
ViUhK4PV0T5lmCYykUZMXQ,2zocwC7qMq3LsivPn9Z-Eg
whmeMYLtztvHObl3aMXv_w,P_x9fEz8efemqOIV46S0tg
gxqnozwVeAX2NIPVqfKuyg,WAPhi7JdwIvdTBgM9KsxHA
-UEtIQQRkkquFyNMI3ey1w,pSmOH4a3HNNpYM82J5ycLA
20_t-uum2egZTZcEiuDc5Q,H-1qpp_77KggOAr9htUrEw
m033nSxWsEPk91ARjVNigA,XwnkfMUiyH-OsJXbmbOK5g
420HQ77jqBo_-vG-Rz8NzQ,d_tRshM-w6S4QxE4VVi8tQ
QB8nfUIuQoJZnANLOHBynQ,I2CxrvM0BGH1svfxqGGD2g
gmLT7xKeUZMDF322nndtzg,YB689VFiOlzUTBRPiauDFA
q68ZmNePuVNw6ZrBid6UQg,vN6v8m4DO45Z4pp8yxxF_w
EhkK5rrwEURw3DOdfLJ4Pw,hqm2zJ1WY5UaVGZ6j07NNA
3srtblqw4l_CLfBF40GKDg,g04aAvgol7IW8buqSbT4xA
5Ie-Ui1Am2bRDrvmRvGwvQ,ompDR5sUDpoI6gnTldmneQ
jT3ylOThA6WkfN2v6Y3k-Q,Yaqg1BsxEH3iuunV4mZXNQ
LeJC2cacyg_RRWlUf9c0zQ,g04aAvgol7IW8buqSbT4xA
HnI8phHCvm5m3pEauZuh7Q,LqF5QiIm89Ea9wtc0cdPCA
OOqDl1fyF_hK309lpGwqzg,G-zzByEfv2oqjcxYmPsjtA
DLAtNLVel_cC9CVJrOtj3w,qpfMY-wl7sm1SChElC6vtQ
PlIcI1GPzlvA-8HIy6knJw,11zDCUJyST50gMR4xVeAhg
